132,0
132,0
132,0
132,0
132,0
132,0
132,0
132,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
1779,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
437,0
0,0
0,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
6340,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
2137,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
1347,0
5829,1
5829,0
5829,0
5829,0
5829,0
5829,0
5829,0
5829,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
3141,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
2906,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
1741,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
7382,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
2373,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
980,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
2324,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
1334,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
4019,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2075,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
2484,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
206,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
5305,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
358,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
3366,0
2242,0
5728,0
5728,0
5728,0
5728,0
5728,0
5728,0
5728,0
5728,0
5728,0
5728,0
5728,0
5728,0
5728,0
5728,0
