23326,3727.2,2921.1,1227.4,0.012838,0.0025366
28662,5508.5,1563.5,2410.5,0.051105,0.012408
25317,5797.8,1865.7,2453.5,0.05923,0.012702
32687,5521,1316.4,2608.6,0.047457,0.01314
44937,5838.2,1576.6,2852,0.056186,0.021387
24824,4593.7,1789.4,2769.6,0.02704,0.0056859
29943,3263.6,2313.4,2925.2,0.0083078,0.0021072
31577,3230.1,1715.7,2116.9,0.0074069,0.0019812
36957,2097.9,2459.5,1077.7,0.001797,0.00056254
32275,3721.5,1084.7,1422.2,0.011584,0.0031671
31884,3337.2,2923,1656.8,0.0080144,0.0021645
21135,2369.3,1828.5,1137.2,0.0033098,0.00059255
30938,3628.6,1631.6,2864.6,0.011596,0.003039
33410,5226.3,2476.8,2303.7,0.040343,0.011417
28879,3140.6,2667.2,2219.3,0.007015,0.001716
31956,3052.4,2820.6,2563,0.0063715,0.0017247
48515,2424.1,1260.7,2115.7,0.0026265,0.0010794
33320,2487.6,2675.8,1833,0.0032715,0.00092336
22560,4965.9,2734.3,1167.6,0.035575,0.0067984
23226,5198.2,2697.1,2407.8,0.041786,0.008221
40832,3612.5,2609,2904.6,0.010409,0.0036002
44188,3355.3,2792.5,2780.5,0.0078722,0.0029466
43759,2060.6,2838.7,1322.3,0.001601,0.00059342
23251,4296.8,2113.9,1847.5,0.021198,0.004175
36532,3101.9,2718.6,1697.6,0.0060259,0.0018647
44696,3557.2,2682.6,1171,0.0089349,0.0033828
43145,2991.4,2864.2,1914.5,0.0050805,0.0018567
30986,2543.3,2337.6,1950.9,0.0036759,0.00096482
25238,3383.1,1100,1965.3,0.0091853,0.0019636
38157,3680.4,2567,1125.8,0.01058,0.0034196
35822,4115.4,2518,2832.9,0.016834,0.0051081
46693,3179.2,1165.5,2957.2,0.0065579,0.0025938
24244,2723.8,2505.7,2521.4,0.0051981,0.0010675
30692,5346.1,1530.8,2582.3,0.042782,0.011122
36719,3713.9,1367.3,1006.5,0.011065,0.0034417
25370,2939.7,1675,1577,0.00573,0.0012314
46913,5637.8,1068.8,2822.5,0.051582,0.020497
35481,5219.3,1983.1,1438.1,0.04006,0.01204
49456,2645.7,1802,2571.6,0.0036259,0.001519
38149,5400.4,2186.7,1983.7,0.043908,0.014189
36941,2685.4,2201.5,2683.7,0.0043749,0.001369
22381,4545.5,1930.4,1266.9,0.026723,0.0050661
20381,4690.4,1995.6,2106.3,0.029749,0.0051358
42677,4556,2526.2,1329.5,0.02235,0.0080796
34374,5584.8,1379.1,2140.5,0.04968,0.014465
42390,5091,1028.8,1806.9,0.035264,0.012662
39098,5582.1,1918.8,2640.8,0.050169,0.016615
23436,5893.1,1838.2,2244.6,0.063561,0.012618
37527,5232.9,2912.2,2599.7,0.039022,0.012404
42492,2581.2,2653.4,1029.3,0.0030868,0.001111
28203,5644,1806.5,2874.1,0.057345,0.013699
46372,5721.3,1131.1,1048.9,0.053339,0.020952
46411,4948.3,1495.9,2307.4,0.030247,0.011891
30433,4055.8,2543.1,2645.3,0.016331,0.00421
44623,5882.6,2202.4,2906.5,0.057712,0.021814
47230,2992.8,2897.9,2705.4,0.0052437,0.0020978
38302,2233.5,1977.1,2846.4,0.002865,0.00092953
28027,3033.4,1162.6,2605.1,0.006645,0.0015776
35615,3161.9,2456.8,1662.3,0.0064309,0.0019401
44419,5140.2,1819.6,1729.9,0.035918,0.013514
26921,3481.2,2069.1,1432,0.0096739,0.002206
35690,4702.6,2762.3,2318.9,0.026164,0.0079099
21889,3461.5,2218.6,2692,0.011195,0.0020756
31547,3465.9,2114.8,2314.1,0.0093791,0.0025063
32761,5373.2,1194.8,2272.5,0.043335,0.012026
30101,5414.2,1750.1,1979.6,0.045186,0.011521
45172,4399.6,1040.7,1930.1,0.020093,0.0076883
21142,4370.5,2129.2,1074.9,0.023422,0.0041945
45242,2599,2657.3,1929.7,0.0033057,0.0012668
23095,2266.8,1948.2,1804.8,0.00321,0.00062798
22698,3168.1,2588,2176.2,0.0079442,0.0015274
48206,2780.1,1051.9,2698.9,0.0041335,0.0016879
21643,5019.5,2294.9,1485.1,0.036374,0.0066684
49696,3839,2951.4,2638.7,0.012069,0.0050804
43794,5240,2935.4,1385.3,0.039082,0.014498
22996,4613.6,2964,2803.1,0.029139,0.0056759
39267,2285.6,2698.5,1944.5,0.0024658,0.00082015
26272,3677.3,1237.5,1927.3,0.011946,0.0026585
31279,2919.1,1394.5,1505,0.0050872,0.0013479
23999,4522.8,2603.1,2180.9,0.025649,0.005214
25343,3157.7,2778,2498.1,0.0077676,0.0016675
45576,5306.8,2131.9,2546.3,0.040885,0.015784
22473,5590.2,1673,1513.3,0.052458,0.0099859
29675,3135,1768.2,2794.5,0.0073175,0.0018394
31106,3188.6,2738.6,1691,0.0069425,0.0018292
24398,2282.2,1234.4,2894,0.0039843,0.00082341
21478,5254,1111.3,2836,0.043428,0.0079007
35879,3801.7,2909.1,2103.3,0.012341,0.0037506
34938,5738.1,2614.1,2660.5,0.054589,0.016155
29116,5130,2121.5,1392.2,0.03678,0.0090709
34503,5068.4,2727.6,1520.2,0.036046,0.010535
41104,3186.2,2077.4,1592.4,0.0062963,0.0021922
24526,3235.8,2161.1,2867.1,0.0087971,0.0018276
26576,4326.7,1511.4,1818.9,0.020966,0.0047199
21035,2477,2846.6,1405,0.0039315,0.00070051
30206,5944.5,2831.2,1938.2,0.068094,0.017423
46162,4164.3,2482.8,2251.3,0.016131,0.0063075
48557,4099.8,2276,1996.8,0.015338,0.0063084
48156,5363.3,2685.4,2775.8,0.041019,0.016732
20884,4852.5,2413.9,2772.6,0.033652,0.0059531
45521,5504,2494.1,2474.9,0.047009,0.018126
40260,5968.9,2820,1305.6,0.065505,0.022339
38866,4747.8,2797.1,2516.1,0.027669,0.0091089
49013,2346.9,1583,2286.4,0.0025124,0.0010431
32448,2194.7,2842,1207.4,0.0022565,0.00062021
34429,2808.1,1145,1256.9,0.004256,0.0012412
21238,2469.2,2970.3,2145.4,0.0043194,0.00077704
48078,3254.8,2379.4,1198.3,0.0064244,0.0026163
48329,5151.6,1250.8,1498.2,0.034664,0.01419
48380,3313.7,1080.6,1731.4,0.0069577,0.0028513
42151,2027.1,1939.4,1634,0.0016337,0.0005833
28365,5430.5,2184,2325.5,0.048389,0.011626
25745,4031.3,1843.8,2783.3,0.017351,0.0037837
32174,3815.9,1331.6,1936.3,0.013043,0.0035545
35336,4303.4,1901,2020.6,0.019524,0.005844
30134,4722.5,2184,2472.1,0.028556,0.0072891
40621,3216.4,1194,1535.1,0.0064918,0.0022337
23962,2442.1,2261.2,1616.2,0.0035715,0.0007249
40123,4169.9,1376.6,1300.5,0.016544,0.0056228
45955,5531.3,2474,2124.3,0.047794,0.018604
40578,4085.7,2328.5,1768.3,0.015567,0.0053508
39342,4567.8,1514.7,1111.6,0.023428,0.0078075
36042,2503.5,2208.8,2204.6,0.0033624,0.0010265
28504,3731.3,1811.3,2088.6,0.01231,0.0029722
40732,2907.8,2047.4,2198.8,0.0048123,0.0016604
47248,3948,2856.6,1735.6,0.013273,0.0053122
24189,2295.4,1254.5,1949.1,0.0033042,0.00067702
25524,2941.1,2422.5,1068.6,0.0055246,0.0011944
46101,4737.4,2270.9,1603.8,0.02612,0.0102
32646,5602.9,2297.4,2112.7,0.049754,0.013759
26649,5316.6,2357.5,2441.8,0.046335,0.010459
27995,4535.4,2585.8,1843.5,0.024489,0.0058072
34134,5702.5,2790.9,2316.6,0.052951,0.01531
47361,3244.3,1832.5,1488.7,0.0064319,0.0025803
37122,3442.5,1329.8,1941.6,0.0085493,0.0026883
39699,3412,1467.1,2339.7,0.0083966,0.0028236
24219,5422.9,2554.8,2197.5,0.047766,0.0097993
40475,4462.1,2743.3,2024.6,0.021045,0.0072151
44735,2653.3,1139,2293.8,0.003695,0.0014002
31456,4256.8,1860.1,2243.5,0.018849,0.0050223
33771,4928.5,2039.1,1892.1,0.032577,0.0093191
32145,3686.6,1757.7,1590.7,0.011244,0.0030615
36002,2462.1,2198.8,2791.6,0.0035261,0.0010753
24584,4095.3,1812.4,1317.2,0.017318,0.0036064
42052,5918.4,2397.1,2508.4,0.06114,0.021778
23882,4975.4,1506.5,1355.3,0.036184,0.0073199
26948,2959.2,1472.4,2328.7,0.0060787,0.0013876
48683,2929.8,2418.1,2497.6,0.0047732,0.0019683
32015,2531,2091.9,1557.9,0.0034056,0.00092352
29396,3379.1,2444.3,2421.9,0.0089823,0.0022366
23770,3011.5,1773.6,2949,0.0073745,0.0014848
39052,4910.7,2650.1,2011.2,0.03068,0.010149
38926,5559.9,1086.7,2511,0.049403,0.016289
30260,4980.7,1666.2,2326.1,0.03349,0.0085843
33533,3945.6,2979.5,1277.2,0.014273,0.0040541
34224,2823.5,1620.4,1183.1,0.0043321,0.0012559
47877,2174,2961.7,2814.6,0.0023237,0.00094236
47399,5158.3,2058.7,1202.6,0.03476,0.013956
26818,3788.9,2786,2438.4,0.013499,0.0030664
33102,4946.9,2916,2849.5,0.033917,0.0095101
30173,4255.4,1539.7,2386.4,0.019376,0.0049522
23719,4286.8,2065.5,1098,0.020375,0.0040935
31721,2745,1736.2,2175,0.0044443,0.0011942
36359,4892.4,1875.5,2288.7,0.030046,0.0092536
30044,3114.8,2955,2997,0.0073064,0.0018594
49407,4406.8,1643.9,2227.9,0.019696,0.0082428
39374,4952.7,1733.2,1396.3,0.031416,0.010478
38389,3276.8,1848.9,2231.2,0.0073586,0.0023929
29621,5116,1017.9,2313.9,0.036569,0.0091755
22873,3919,2991.7,2658.3,0.01599,0.0030981
20443,5675.3,1057.6,2279.2,0.060699,0.010511
45930,4317.2,2753.7,1726.4,0.018221,0.007089
31501,4188.4,2323.6,1719.2,0.017564,0.0046865
48713,5339.9,1336.6,2860.8,0.040059,0.016529
45132,5574.5,1512.4,1826.1,0.048642,0.018595
27029,2126.5,1676.8,2805.4,0.0031869,0.00072966
39490,2586.5,2028.1,2854.7,0.0039061,0.0013066
35304,3371.6,1207.4,1225.3,0.0078868,0.0023585
45278,2854.3,2639.2,1174,0.0040909,0.001569
48750,2589.6,2560.8,2696.3,0.0034642,0.0014305
45445,2187.3,2812.2,2941.1,0.002501,0.00096277
22069,3529.9,2227.5,2228.5,0.011434,0.0021375
32968,5446.6,2754.7,1676,0.045011,0.01257
38822,3977.8,1490.9,1733.2,0.014179,0.0046626
37179,3607.1,2355.8,2235.5,0.010301,0.0032442
44267,2631.1,2496.2,1205.2,0.0032958,0.0012358
27429,3085.5,2022.4,2090.6,0.0066958,0.0015557
25829,5134,1470.2,1258.1,0.040457,0.0088515
34967,3507.3,2880.7,2057.9,0.0094663,0.0028038
24461,3389.1,2386.3,1812.6,0.0092702,0.0019208
25992,4902.6,1534.3,2767.5,0.033972,0.0074795
29356,4289.1,1190.7,1147.3,0.019948,0.0049602
34469,3930.2,1352.2,2068.8,0.014003,0.0040885
27806,4995.5,1171,1989.5,0.034232,0.0080626
24058,5546.6,1598.6,2356.9,0.050999,0.010393
22308,2731.8,1407.6,2688.8,0.0056551,0.0010686
27263,3772,1990.8,1192.3,0.012524,0.0028921
26776,3755.9,1593.2,2934.6,0.013499,0.0030617
24945,2714.6,1961.7,2157.8,0.0048106,0.0010165
47740,3583.8,2891.2,1925.4,0.0093422,0.0037779
26230,4775,1299,2295.6,0.029875,0.0066376
29501,5386.2,1275.3,1176.8,0.044578,0.01114
43113,3741,2315.8,1057.6,0.010934,0.003993
39317,5285.1,1293.3,2786.4,0.039599,0.013188
33457,5765.2,1711.5,2714.1,0.055402,0.015701
46466,2674.7,1410.8,2137.7,0.003661,0.001441
41265,2846,1724.3,2471.5,0.0046009,0.0016082
39019,5921,2958.6,1270.1,0.063187,0.020884
28157,5555.9,2844.2,1008.2,0.053247,0.0127
27463,2705.4,1969.3,2233.6,0.0046146,0.0010735
33518,4653.5,2087.8,1767.6,0.02551,0.0072427
31610,4409.8,1528.7,2663.3,0.021789,0.0058343
33181,3131.8,2428.4,1810.6,0.0064021,0.0017994
25252,3474.1,2321.9,2589,0.01045,0.0022352
42139,3153.1,2286.9,1244.2,0.0059664,0.0021297
33302,3195.5,2983.7,1609.8,0.0067887,0.001915
26322,3402.3,1311.3,1587.1,0.0090842,0.0020254
43988,2880.6,1032.1,1448.3,0.0043472,0.0016198
45106,5033.2,2947.6,1762.3,0.032311,0.012345
48901,3532.5,1396.7,1123.5,0.0085826,0.0035551
25683,2148.5,1200.7,2093.2,0.0028482,0.00061961
41970,3123.6,1151.9,2352.8,0.0061395,0.0021826
32080,5985.2,1315.4,1511.7,0.066255,0.018004
39791,4123.5,2317.4,2627.7,0.016421,0.0055348
20404,4958.5,2251.4,2532.2,0.035842,0.0061946
44037,4019.7,2702.4,2931.8,0.014619,0.005453
32482,4282.1,2690.3,1230.8,0.018727,0.0051525
23016,5565.1,1083.7,1538.7,0.051092,0.009961
37074,4999,1181.2,1654.1,0.03215,0.010096
31843,5782.9,1906,2653.8,0.057795,0.015589
42727,5315.9,2507.5,2890,0.041258,0.014932
45771,3270.5,1043.4,1469.9,0.0066418,0.0025751
43517,2592.1,1277.3,2259.8,0.003456,0.0012739
37351,2324.1,1630,1308.2,0.0024559,0.00077701
38654,5352.8,1622.7,1248,0.041545,0.013603
37293,3015.7,2390.3,2029.7,0.0055079,0.0017399
35777,4923.9,1431.4,1528.7,0.030781,0.0093283
43276,2464.3,2242.4,1598.2,0.0027456,0.0010065
20272,3089.9,1433,1562.2,0.0074298,0.0012758
46881,4475.2,1954.2,1994.4,0.020999,0.008339
22356,3478.7,1570.4,1421,0.010399,0.0019693
49248,5053,1774.1,2013.2,0.033099,0.013808
22504,2613.2,1542.8,1596.6,0.0045425,0.00086591
33919,4226.8,1096.1,1494.9,0.018166,0.0052195
33256,2220.8,1920.8,1220.1,0.0023193,0.00065336
25283,3805.6,1044.2,2634.7,0.014411,0.0030863
43846,2178.5,2061.1,2788.1,0.0024416,0.00090681
41604,2366.3,2019,1857.1,0.0025303,0.00089171
46983,5432.7,2552.7,1215.7,0.043834,0.017445
42850,5630.6,1916.1,2837.5,0.049308,0.017897
30000,5186.9,2134.3,1570.6,0.037965,0.0096475
25217,5378.1,1147.4,1024.8,0.046966,0.010032
37192,4471.3,1452.4,2284.6,0.022419,0.0070629
36592,2112.7,2401.9,2179.5,0.0022093,0.00068479
32056,4940.1,2052.8,1351.4,0.032833,0.0089153
29126,3882,2491.9,1279.3,0.013585,0.0033516
24792,3973.2,2503.2,1688.3,0.015918,0.0033429
28551,4875.6,1295.6,1613.7,0.030717,0.0074287
35858,4777.9,1603.9,1518.3,0.027328,0.0083006
22742,3832.5,2798.3,1366.8,0.014108,0.0027176
25447,5369.2,1979.9,1073.9,0.046801,0.010088
42584,4780.9,1283.9,1390.7,0.026885,0.0096977
41181,4346.9,2149.1,2446.5,0.019427,0.0067765
33366,5954.3,1766.4,1432.7,0.062657,0.017709
43189,2095.7,1217.2,1427,0.0017298,0.0006328
33032,4056.9,1335,2525,0.016272,0.0045531
37946,4890.8,1119,1970.3,0.029883,0.0096051
34100,2011.8,2245.9,1418.1,0.0017405,0.00050273
29236,3563,1313.7,1919.4,0.010497,0.0025996
42925,5162,2205.9,2495.9,0.03733,0.013573
47537,5179.8,2673.4,2067.3,0.035517,0.014302
34352,4838.1,2547.6,1574,0.029454,0.0085706
47585,4630.2,2478.6,1524.2,0.023986,0.0096681
22774,2776.8,2164.8,1651.4,0.0050737,0.00097876
28936,5206.1,2350.5,1372.3,0.039202,0.0096085
30973,4885.7,2594.1,1998.2,0.031744,0.0083285
20844,3654.7,1440.2,1575.4,0.012441,0.0021966
37331,2825.2,2307,2927.7,0.0049562,0.0015672
45434,2570.7,2172.6,1023.9,0.0029722,0.0011438
23271,4541.5,2823.9,2347,0.026959,0.0053141
26033,5898.4,1699.4,2222.4,0.062839,0.013857
29571,4676.1,1010.8,2543.9,0.027657,0.0069277
38722,2349,2481.8,2591.3,0.0029826,0.00097829
27917,2812,1605.6,1715,0.0048316,0.0011425
22118,2358.6,1912.4,2784.3,0.0044708,0.00083762
35687,5961,2626.6,1759.3,0.061593,0.018619
26711,4146.1,1689,1895.1,0.018289,0.004138
33491,4292.4,1682.7,2901.1,0.019789,0.0056137
29008,4069.6,1121.8,2876.4,0.017084,0.0041977
41528,2412.1,2800.9,2431,0.0029136,0.0010249
44441,3214.3,1284.8,1041.3,0.0062292,0.0023449
21340,5172.2,2407.3,2921.8,0.041307,0.0074668
49101,2873.8,2144,1332,0.0041401,0.0017219
43226,5710.1,2748.1,2110.1,0.051517,0.018863
49630,3296.5,1929.5,2320.4,0.0069947,0.0029406
21537,2838.4,1702.9,2038.5,0.0058018,0.0010584
28740,2047.2,1179.8,1536.7,0.0020714,0.00050427
38496,4787.4,1188.9,1114.6,0.027918,0.0091039
22279,4141.2,1761.4,1491.9,0.018758,0.0035399
37971,5075.4,1403.4,2974.3,0.034451,0.011081
20734,4478.4,2944.4,1493.3,0.025614,0.0044986
28836,4904.2,1281.9,2268.5,0.03164,0.0077283
46766,5123.7,1389.7,1211.2,0.033997,0.013467
25016,5742.8,1524.2,2134.6,0.057112,0.012102
41896,5392.6,2884.7,2483.3,0.042342,0.015026
40880,3603.3,1257.6,2937,0.010339,0.0035803
49044,3413.5,1626.8,2886.3,0.0081093,0.0033688
43406,5169.4,2492.4,2983,0.037871,0.013924
33578,4081.1,2930,1797.7,0.016232,0.0046169
21949,4633.4,2659.7,1640.2,0.028621,0.0053212
46796,3469.9,1549.4,2368.5,0.0085439,0.0033867
37743,2201,1399.4,1642.1,0.0022272,0.00071204
39546,2804.9,1641.2,2678.1,0.0045753,0.0015326
25512,3846,1610.4,2746.3,0.014973,0.0032358
35097,2391.2,1500.7,2845.8,0.0033519,0.00099647
40022,4148.4,2601,1658.2,0.016355,0.0055444
38354,3335.2,1937.7,1631.8,0.0075619,0.0024567
31970,3538.3,1740.1,1700.1,0.0097116,0.00263
27378,2642.2,2057.5,2725.7,0.0049241,0.0011419
49561,3793.1,2097.3,1246.9,0.011188,0.004697
22581,2666.8,1229.2,1809.3,0.0049571,0.00094817
31184,2270.3,2926.4,1853.9,0.0027048,0.00071446
45055,4848.8,2789.7,2630.8,0.02826,0.010785
29059,5965.4,2395.3,2429.7,0.068892,0.016957
23132,3871.7,1363.5,1184.2,0.014484,0.002838
24133,2559.2,1286.9,1006,0.0038555,0.00078814
24874,4770.2,2404.2,1084.1,0.030524,0.0064315
49207,4797.1,2883.3,2851.4,0.027788,0.011582
20038,5902.2,1272.5,1886.3,0.073029,0.012396
27072,2277.4,1347.1,2001.3,0.0030479,0.00069892
28187,3220.1,2515.9,2262.4,0.0077093,0.0018407
38065,5057.7,1158.1,2027.5,0.033491,0.010798
29437,5641.7,2568.5,1118.7,0.054856,0.013678
48237,2272.7,1565.8,1621.6,0.0020982,0.00085731
49000,2870.7,1339.4,2365.4,0.0044173,0.0018334
35652,2205.8,1186.2,1889.9,0.0023947,0.00072318
36563,5359.2,2966,2603.4,0.044423,0.013758
48971,5115.8,2460.8,1837.9,0.034217,0.014194
33712,3707.8,1613.3,2914.4,0.011902,0.0033986
34566,3521.2,1618.5,1648.7,0.0094391,0.0027638
33004,3104.6,2730.7,2816,0.0067852,0.0018969
36880,5040.7,1845.5,1717.8,0.033353,0.010419
20496,2087.1,2907.8,2215.1,0.0031892,0.0005537
20990,2144.4,1046.8,1774.8,0.003032,0.00053908
26338,5496.9,2677.5,1291.9,0.05094,0.011364
24314,3288.1,1645.2,2519.7,0.0088967,0.0018323
48496,2677.5,2466.7,1253.9,0.0033859,0.0013909
42524,4741.2,2303,2839.4,0.026537,0.0095586
26997,2848.2,1071.5,2595.7,0.0056324,0.001288
38626,5750.7,1550.4,1548.8,0.057182,0.018709
43941,4065.4,1383.2,2656.3,0.01505,0.0056018
25177,3784.4,1680.6,1839.5,0.013625,0.0029057
25712,3486.6,2155.3,1311.9,0.0097565,0.0021249
22824,3623.2,1567.6,2118.5,0.012206,0.0023599
29382,3891.9,2637.9,1567.9,0.013784,0.0034305
39385,4857.4,2110.8,1340.4,0.029488,0.0098378
24759,3761.2,1219.7,2409.5,0.013747,0.0028831
28716,5023.8,1349.2,1010.9,0.034,0.0082705
21273,4482.3,2815.8,1782.2,0.025777,0.0046449
21417,3816.2,2916.8,2331,0.014745,0.002675
47925,2952.2,2015.8,2058.3,0.0047534,0.0019297
35934,3366.4,1476.8,2434.9,0.0082299,0.0025051
28521,5853.2,1933.4,2183.6,0.064283,0.01553
24097,2651.7,2098.9,1036.2,0.0043466,0.00088721
43653,3510.1,2424.5,1463.8,0.0086247,0.0031892
45035,5110.5,2860.5,1845.5,0.0346,0.013199
34629,2536.8,1220.1,1711.4,0.0033703,0.00098862
43764,2794.2,1109.7,2381,0.0042047,0.0015587
20612,2117.1,2124,1748.3,0.0029497,0.000515
27211,4312.1,2095.8,2224.6,0.021012,0.0048432
40646,3955.6,1392.6,1479.2,0.013732,0.0047278
31597,4020.5,2532.7,2344.7,0.015715,0.004206
33962,5064.8,1375.6,2050.3,0.036345,0.010456
49265,5726.6,1342.8,2625,0.053972,0.022523
20092,3992.7,1578.2,1347.8,0.017566,0.0029896
43458,5251.9,2083.6,2871.4,0.039868,0.014676
49397,3322.6,2345.6,1615.9,0.0069705,0.0029166
38751,5669.3,2919.5,2586.2,0.054266,0.017813
28615,4961.2,2235.2,1401.6,0.032586,0.0078984
42908,2154.4,2758.3,1416.4,0.0018836,0.00068461
46204,4598.1,2805.4,2061.9,0.023739,0.009291
43699,3062.9,2326.2,2880.2,0.0058973,0.0021829
47629,2945.3,1816,2618.1,0.0049388,0.0019925
36913,4212.1,1122.3,2370.7,0.017796,0.0055644
41858,2051.4,1911.3,2413.2,0.0019843,0.00070356
33744,4528.5,2301.8,1139.2,0.022659,0.0064766
27884,3500.4,1266.8,2075.6,0.010078,0.0023804
30745,2397,2020.3,1830.5,0.0030376,0.0007911
44290,2320.8,2373.5,1356.8,0.0022729,0.00085271
36985,5406.4,1239.4,1264.9,0.045194,0.014159
33163,3346.3,1953.3,2585.9,0.0084737,0.0023804
23855,2969.1,1426.2,1274,0.0059304,0.0011983
39434,3042.7,1885.6,1370.7,0.0053784,0.0017966
44899,3999.9,1678.1,2031.6,0.014029,0.0053353
30370,2765.8,2892.7,1387.2,0.0042923,0.0011042
21597,3632.3,2619.7,1638,0.01215,0.0022228
46257,4820.6,2769.6,2403.4,0.027913,0.010937
35048,2743.6,2530.3,1133.1,0.0038895,0.0011547
31350,3275.8,1408.2,1968.2,0.0076982,0.0020443
25643,5551.7,1527.6,2565.8,0.052843,0.011478
40390,3708.8,2189.8,1413.5,0.010679,0.0036535
27292,3358.7,2855,1095.6,0.0084608,0.0019559
48007,5825.8,2644.8,2323.3,0.057733,0.023477
20306,3004.7,2942.4,2341.3,0.0073859,0.0012704
37846,3745.4,2132.5,2416.9,0.011869,0.003805
44545,5878.5,1859.1,2083.7,0.057203,0.021584
44505,3444.9,1278.9,2568.2,0.008465,0.0031912
49775,2961.9,2898.3,2761.1,0.0050381,0.0021242
45487,5448.5,1290.2,2614,0.04549,0.017528
40420,2329.4,1560.3,1975.2,0.0025829,0.00088433
24161,3555.5,1488,2566.9,0.011679,0.0023903
48771,4454,1384.3,1673.6,0.02015,0.0083246
26750,3360.6,1245.8,1152.8,0.0085296,0.0019327
47471,2856.9,2605.8,2311.3,0.0043634,0.0017545
23785,3331.9,1008.9,1298.9,0.0086452,0.0017418
45703,2073.2,1088.1,1042.5,0.0015502,0.00060011
30730,4618.8,2489.1,1369.4,0.02607,0.0067859
41919,2103.8,1945.3,1692.5,0.0018423,0.00065418
20683,4075.3,2629.1,2445.6,0.019412,0.003401
44536,4104.3,2796,2149.3,0.015304,0.0057733
49354,2189.2,2670.7,2742.1,0.0022876,0.00095636
27251,3700.2,2611.9,1787.2,0.01192,0.0027515
21667,4277.7,2747.9,2301.2,0.022429,0.0041165
23925,5614.1,1877.6,2649.2,0.053189,0.010779
43218,5396.4,1826.7,1140.6,0.042802,0.015669
34794,4584.6,1657.1,1589.2,0.02371,0.0069879
40810,3941.6,1837.9,1679.6,0.013533,0.0046782
22717,3264.3,2486.8,1483.9,0.0083609,0.0016088
30409,2770.6,1493.6,2009.4,0.0045662,0.0011762
44915,4537.9,2693.7,1044.8,0.022334,0.0084972
